pair,stem_width,stem_height,first_flower_day,fruits_number,fruit_length,fruit_diameter,fruit_weight,seeds_number,yield
ind_60_ind_107,0.9403,0.5472,0.9357,0.8562,0.956,0.3458,0.8011,0.7772,0.8619
ind_60_ind_108,0.9766,0.5866,0.7092,0.8554,0.9857,0.4271,0.8746,0.8924,0.8532
ind_60_ind_109,0.8909,0.5118,0.8979,0.8586,0.9877,0.2576,0.8542,0.7829,0.8795
ind_60_ind_110,0.9714,0.5669,0.4828,0.8554,0.9857,0.4271,0.8746,0.8924,0.8532
ind_60_ind_111,0.8935,0.4724,0.9734,0.8554,0.9857,0.4271,0.8746,0.8924,0.8532
ind_60_ind_112,0.9117,0.6772,0.747,0.8554,0.9857,0.4271,0.8746,0.8924,0.8532
ind_60_ind_113,0.9636,0.5079,0.9323,0.8634,0.9984,0.4475,0.902,0.9073,0.9001
ind_60_ind_114,0.8727,0.3543,0.7092,0.8562,0.9624,0.3593,0.8542,0.8677,0.8597
ind_61_ind_62,0.5948,0.7638,0.9357,0.6693,0.9746,0.9729,0.9896,1.0,0.5792
ind_61_ind_63,0.9636,0.4567,1.0,0.9137,0.9849,0.9966,0.9942,1.0,0.9595
ind_61_ind_64,0.6727,0.8346,0.8602,0.8594,0.9849,0.9966,0.9942,1.0,0.8453
ind_61_ind_65,0.7403,0.9134,1.0,0.9768,0.9798,0.9661,0.9979,1.0,0.9965
ind_61_ind_66,0.9532,0.0551,0.9323,0.4313,0.975,0.9831,0.9917,1.0,0.394
ind_61_ind_67,0.3922,0.6929,0.8568,0.7572,0.9941,0.9695,0.9968,1.0,0.805
ind_61_ind_68,0.8623,0.8504,0.8602,0.9273,0.9921,0.9898,0.9943,0.9944,0.9048
ind_61_ind_69,0.8286,0.6614,1.0,0.8842,0.9869,0.9966,0.9988,0.9932,0.9335
ind_61_ind_70,0.9844,0.5984,0.9511,0.6829,0.9802,0.9966,0.995,0.9865,0.7113
ind_61_ind_71,0.7039,0.6142,0.9889,0.4728,0.9861,0.9864,0.9956,0.9831,0.5594
ind_61_ind_72,0.6753,0.6772,0.9734,0.4856,0.9901,0.9797,0.9963,0.965,0.5922
ind_61_ind_73,0.9481,0.5276,0.9323,0.8219,0.977,0.9729,0.9929,0.9899,0.7953
ind_61_ind_74,0.7766,0.7638,1.0,0.1597,0.9937,0.9932,0.997,1.0,0.3766
ind_61_ind_75,0.7948,0.6457,0.8568,0.6605,0.9834,0.9932,0.9926,1.0,0.6365
ind_61_ind_76,0.9273,0.9291,0.9357,0.5727,0.9834,0.9763,0.994,1.0,0.592
ind_61_ind_77,0.8286,0.6142,0.8945,0.4145,0.9964,0.9966,0.9927,1.0,0.4139
ind_61_ind_78,0.961,0.6142,0.9734,0.6382,0.9877,0.9729,0.9929,1.0,0.6239
ind_61_ind_79,0.5221,0.1764,0.747,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_80,0.6675,0.311,0.9923,0.8938,0.9624,0.4373,0.8956,0.9865,0.997
ind_61_ind_81,0.574,0.3937,0.9323,0.8858,0.9972,0.4746,0.9234,0.9469,0.9467
ind_61_ind_82,0.7662,0.4409,0.8002,0.8858,0.9948,0.5966,0.9411,0.8168,0.9439
ind_61_ind_83,0.7117,0.3307,0.97,0.8842,0.9624,0.3661,0.8337,0.6019,0.9468
ind_61_ind_84,0.4883,0.189,0.464,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_85,0.5922,0.2441,0.9323,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_86,0.574,0.252,0.747,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_87,0.6753,0.437,0.747,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_88,0.8052,0.3937,0.9134,0.8842,0.9628,0.1932,0.7629,0.8924,0.9524
ind_61_ind_89,0.5351,0.2717,0.6338,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_90,0.8,0.4843,0.8002,0.9089,0.9021,0.1729,0.7169,0.8924,0.682
ind_61_ind_91,0.5792,0.4016,0.8979,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_92,0.4987,0.2795,0.8757,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_93,0.6364,0.4252,0.747,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_94,0.5896,0.3346,0.8602,0.885,0.9675,0.3729,0.8717,0.9016,0.9494
ind_61_ind_95,0.639,0.2992,0.6149,0.8834,0.9691,0.5797,0.9195,0.9513,0.9364
ind_61_ind_96,0.5455,0.2835,0.3696,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_97,0.587,0.2835,0.9323,0.8954,0.9592,0.4949,0.8986,0.9513,0.9957
ind_61_ind_98,0.6052,0.2811,0.8036,0.885,0.9477,0.4339,0.8815,0.9808,0.9482
ind_61_ind_99,0.6519,0.3819,0.7847,0.8834,0.9612,0.4339,0.8788,0.9525,0.938
ind_61_ind_100,0.6597,0.3976,0.9323,0.8842,0.9596,0.5932,0.9195,0.9525,0.94
ind_61_ind_101,0.6519,0.4055,0.9734,0.8874,0.9853,0.5322,0.9115,0.8111,0.9565
ind_61_ind_102,0.5844,0.3858,0.9323,0.8898,0.9426,0.339,0.8496,0.8924,0.9905
ind_61_ind_103,0.5143,0.1969,0.9168,0.8858,0.9798,0.5051,0.911,0.9683,0.9487
ind_61_ind_104,0.6883,0.3543,0.6904,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_105,0.5299,0.3071,0.9511,0.8842,0.9358,0.3356,0.8186,0.7546,0.948
ind_61_ind_106,0.6623,0.2835,0.5583,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_107,0.6234,0.2244,0.9357,0.8834,0.9319,0.3322,0.7921,0.7772,0.9414
ind_61_ind_108,0.587,0.2638,0.7092,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_109,0.4545,0.189,0.8979,0.8858,0.9881,0.2441,0.8452,0.7829,0.9591
ind_61_ind_110,0.5922,0.2441,0.4828,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_111,0.4571,0.1496,0.9734,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_112,0.6519,0.3543,0.747,0.8826,0.9616,0.4136,0.8655,0.8924,0.9327
ind_61_ind_113,0.5273,0.185,0.9323,0.8906,0.9774,0.4339,0.893,0.9073,0.9797
ind_61_ind_114,0.4364,0.0315,0.7092,0.8834,0.9382,0.3458,0.8452,0.8677,0.9393
ind_62_ind_63,0.5584,0.6929,0.9357,0.5831,0.9897,0.9763,0.9954,1.0,0.5387
ind_62_ind_64,0.9221,0.9291,0.9245,0.8099,0.9897,0.9763,0.9954,1.0,0.7339
ind_62_ind_65,0.3351,0.8504,0.9357,0.6462,0.9948,0.9932,0.9917,1.0,0.5757
ind_62_ind_66,0.5481,0.2913,0.8679,0.762,0.9996,0.9898,0.9979,1.0,0.8148
ind_62_ind_67,0.7974,0.9291,0.7925,0.9121,0.9806,0.9424,0.9927,1.0,0.7742
ind_62_ind_68,0.7325,0.9134,0.9245,0.742,0.9826,0.9627,0.9952,0.9944,0.6744
ind_62_ind_69,0.7662,0.8976,0.9357,0.5535,0.9616,0.9695,0.9883,0.9932,0.5127
ind_62_ind_70,0.6104,0.8346,0.8868,0.9864,0.9945,0.9763,0.9945,0.9865,0.8679
ind_62_ind_71,0.8909,0.8504,0.9245,0.8035,0.9885,0.9593,0.994,0.9831,0.9802
ind_62_ind_72,0.9195,0.9134,0.9623,0.8163,0.9845,0.9525,0.9933,0.965,0.987
ind_62_ind_73,0.6468,0.7638,0.8679,0.8474,0.9976,1.0,0.9966,0.9899,0.7839
ind_62_ind_74,0.8182,1.0,0.9357,0.4904,0.981,0.9797,0.9926,1.0,0.7974
ind_62_ind_75,0.3896,0.8819,0.7925,0.9912,0.9913,0.9797,0.997,1.0,0.9427
ind_62_ind_76,0.6675,0.8346,1.0,0.9034,0.9913,0.9492,0.9956,1.0,0.9872
ind_62_ind_77,0.4234,0.8504,0.8302,0.7452,0.9711,0.9695,0.9968,1.0,0.8348
ind_62_ind_78,0.6338,0.8504,0.9623,0.9688,0.9869,1.0,0.9966,1.0,0.9553
ind_62_ind_79,0.9273,0.4126,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_80,0.9273,0.5472,0.9434,0.5631,0.9877,0.4644,0.9061,0.9865,0.5762
ind_62_ind_81,0.9792,0.6299,0.8679,0.5551,0.9719,0.5017,0.9338,0.9469,0.5259
ind_62_ind_82,0.8286,0.6772,0.7358,0.5551,0.9798,0.6237,0.9515,0.8168,0.5231
ind_62_ind_83,0.8831,0.5669,0.9057,0.5535,0.9877,0.3932,0.8441,0.6019,0.526
ind_62_ind_84,0.8935,0.4252,0.5283,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_85,0.9974,0.4803,0.8679,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_86,0.9792,0.4882,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_87,0.9195,0.6732,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_88,0.7896,0.6299,0.8491,0.5535,0.9881,0.2203,0.7734,0.8924,0.5316
ind_62_ind_89,0.9403,0.5079,0.6981,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_90,0.7948,0.7205,0.7358,0.5783,0.9275,0.2,0.7274,0.8924,0.8972
ind_62_ind_91,0.9844,0.6378,0.9623,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_92,0.9039,0.5157,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_93,0.9584,0.6614,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_94,0.9948,0.5709,0.9245,0.5543,0.9929,0.4,0.8822,0.9016,0.5285
ind_62_ind_95,0.9558,0.5354,0.6792,0.5527,0.9945,0.6068,0.9299,0.9513,0.5156
ind_62_ind_96,0.9506,0.5197,0.434,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_97,0.9922,0.5197,0.8679,0.5647,0.9845,0.522,0.9091,0.9513,0.5834
ind_62_ind_98,0.9896,0.5173,0.8679,0.5543,0.9731,0.461,0.8919,0.9808,0.5274
ind_62_ind_99,0.9429,0.6181,0.8491,0.5527,0.9865,0.461,0.8892,0.9525,0.5172
ind_62_ind_100,0.9351,0.6339,0.8679,0.5535,0.9849,0.6203,0.9299,0.9525,0.5192
ind_62_ind_101,0.9429,0.6417,0.9623,0.5567,0.9893,0.5593,0.922,0.8111,0.5357
ind_62_ind_102,0.9896,0.622,0.8679,0.5591,0.9679,0.3661,0.86,0.8924,0.5697
ind_62_ind_103,0.9195,0.4331,0.9811,0.5551,0.9948,0.5322,0.9214,0.9683,0.5278
ind_62_ind_104,0.9065,0.5906,0.7547,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_105,0.9351,0.5433,0.8868,0.5535,0.9612,0.3627,0.8291,0.7546,0.5272
ind_62_ind_106,0.9325,0.5197,0.6226,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_107,0.9714,0.4606,1.0,0.5527,0.9572,0.3593,0.8025,0.7772,0.5206
ind_62_ind_108,0.9922,0.5,0.7736,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_109,0.8597,0.4252,0.9623,0.5551,0.9865,0.2712,0.8556,0.7829,0.5383
ind_62_ind_110,0.9974,0.4803,0.5472,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_111,0.8623,0.3858,0.9623,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_112,0.9429,0.5906,0.8113,0.5519,0.9869,0.4407,0.876,0.8924,0.5119
ind_62_ind_113,0.9325,0.4213,0.8679,0.5599,0.9972,0.461,0.9034,0.9073,0.5589
ind_62_ind_114,0.8416,0.2677,0.7736,0.5527,0.9635,0.3729,0.8556,0.8677,0.5185
ind_63_ind_64,0.6364,0.622,0.8602,0.7732,1.0,1.0,1.0,1.0,0.8048
ind_63_ind_65,0.7766,0.5433,1.0,0.9369,0.9948,0.9695,0.9963,1.0,0.963
ind_63_ind_66,0.9896,0.5984,0.9323,0.345,0.9901,0.9864,0.9975,1.0,0.3535
ind_63_ind_67,0.3558,0.7638,0.8568,0.6709,0.9909,0.9661,0.9973,1.0,0.7645
ind_63_ind_68,0.826,0.6063,0.8602,0.8411,0.9929,0.9864,0.9998,0.9944,0.8643
ind_63_ind_69,0.7922,0.7953,1.0,0.9704,0.9719,0.9932,0.9929,0.9932,0.974
ind_63_ind_70,0.9481,0.8583,0.9511,0.5966,0.9952,1.0,0.9991,0.9865,0.6708
ind_63_ind_71,0.6675,0.8425,0.9889,0.3866,0.9988,0.9831,0.9986,0.9831,0.5189
ind_63_ind_72,0.639,0.7795,0.9734,0.3994,0.9948,0.9763,0.9979,0.965,0.5517
ind_63_ind_73,0.9117,0.9291,0.9323,0.7356,0.9921,0.9763,0.9988,0.9899,0.7549
ind_63_ind_74,0.7403,0.6929,1.0,0.0735,0.9913,0.9966,0.9972,1.0,0.3361
ind_63_ind_75,0.8312,0.811,0.8568,0.5743,0.9984,0.9966,0.9984,1.0,0.596
ind_63_ind_76,0.8909,0.5276,0.9357,0.4864,0.9984,0.9729,0.9998,1.0,0.5515
ind_63_ind_77,0.8649,0.8425,0.8945,0.3283,0.9814,0.9932,0.9986,1.0,0.3735
ind_63_ind_78,0.9247,0.8425,0.9734,0.5519,0.9972,0.9763,0.9988,1.0,0.5834
ind_63_ind_79,0.4857,0.7197,0.747,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_80,0.6312,0.8543,0.9923,0.98,0.9774,0.4407,0.9015,0.9865,0.9625
ind_63_ind_81,0.5377,0.937,0.9323,0.972,0.9822,0.478,0.9292,0.9469,0.9872
ind_63_ind_82,0.7299,0.9843,0.8002,0.972,0.9901,0.6,0.9469,0.8168,0.9843
ind_63_ind_83,0.6753,0.874,0.97,0.9704,0.9774,0.3695,0.8395,0.6019,0.9873
ind_63_ind_84,0.4519,0.7323,0.464,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_85,0.5558,0.7874,0.9323,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_86,0.5377,0.7953,0.747,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_87,0.639,0.9803,0.747,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_88,0.7688,0.937,0.9134,0.9704,0.9778,0.1966,0.7688,0.8924,0.9929
ind_63_ind_89,0.4987,0.815,0.6338,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_90,0.7636,0.9724,0.8002,0.9952,0.9172,0.1763,0.7228,0.8924,0.6415
ind_63_ind_91,0.5429,0.9449,0.8979,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_92,0.4623,0.8228,0.8757,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_93,0.6,0.9685,0.747,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_94,0.5532,0.878,0.8602,0.9712,0.9826,0.3763,0.8776,0.9016,0.9898
ind_63_ind_95,0.6026,0.8425,0.6149,0.9696,0.9842,0.5831,0.9253,0.9513,0.9768
ind_63_ind_96,0.5091,0.8268,0.3696,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_97,0.5506,0.8268,0.9323,0.9816,0.9742,0.4983,0.9045,0.9513,0.9553
ind_63_ind_98,0.5688,0.8244,0.8036,0.9712,0.9628,0.4373,0.8873,0.9808,0.9887
ind_63_ind_99,0.6156,0.9252,0.7847,0.9696,0.9762,0.4373,0.8846,0.9525,0.9785
ind_63_ind_100,0.6234,0.9409,0.9323,0.9704,0.9746,0.5966,0.9253,0.9525,0.9805
ind_63_ind_101,0.6156,0.9488,0.9734,0.9736,0.9996,0.5356,0.9174,0.8111,0.997
ind_63_ind_102,0.5481,0.9291,0.9323,0.976,0.9576,0.3424,0.8554,0.8924,0.9691
ind_63_ind_103,0.4779,0.7402,0.9168,0.972,0.9948,0.5085,0.9168,0.9683,0.9891
ind_63_ind_104,0.6519,0.8976,0.6904,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_105,0.4935,0.8504,0.9511,0.9704,0.9509,0.339,0.8245,0.7546,0.9885
ind_63_ind_106,0.626,0.8268,0.5583,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_107,0.587,0.7677,0.9357,0.9696,0.9469,0.3356,0.7979,0.7772,0.9819
ind_63_ind_108,0.5506,0.8071,0.7092,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_109,0.4182,0.7323,0.8979,0.972,0.9968,0.2475,0.851,0.7829,0.9996
ind_63_ind_110,0.5558,0.7874,0.4828,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_111,0.4208,0.6929,0.9734,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_112,0.6156,0.8976,0.747,0.9688,0.9766,0.4169,0.8714,0.8924,0.9732
ind_63_ind_113,0.4909,0.7283,0.9323,0.9768,0.9925,0.4373,0.8988,0.9073,0.9798
ind_63_ind_114,0.4,0.5748,0.7092,0.9696,0.9532,0.3492,0.851,0.8677,0.9798
ind_64_ind_65,0.413,0.9213,0.8602,0.8363,0.9948,0.9695,0.9963,1.0,0.8418
ind_64_ind_66,0.626,0.2205,0.7925,0.5719,0.9901,0.9864,0.9975,1.0,0.5487
ind_64_ind_67,0.7195,0.8583,0.717,0.8978,0.9909,0.9661,0.9973,1.0,0.9597
ind_64_ind_68,0.8104,0.9843,1.0,0.9321,0.9929,0.9864,0.9998,0.9944,0.9405
ind_64_ind_69,0.8442,0.8268,0.8602,0.7436,0.9719,0.9932,0.9929,0.9932,0.7789
ind_64_ind_70,0.6883,0.7638,0.8113,0.8235,0.9952,1.0,0.9991,0.9865,0.866
ind_64_ind_71,0.9688,0.7795,0.8491,0.6134,0.9988,0.9831,0.9986,0.9831,0.7141
ind_64_ind_72,0.9974,0.8425,0.8868,0.6262,0.9948,0.9763,0.9979,0.965,0.7468
ind_64_ind_73,0.7247,0.6929,0.7925,0.9625,0.9921,0.9763,0.9988,0.9899,0.95
ind_64_ind_74,0.8961,0.9291,0.8602,0.3003,0.9913,0.9966,0.9972,1.0,0.5313
ind_64_ind_75,0.4675,0.811,0.717,0.8011,0.9984,0.9966,0.9984,1.0,0.7912
ind_64_ind_76,0.7455,0.9055,0.9245,0.7133,0.9984,0.9729,0.9998,1.0,0.7467
ind_64_ind_77,0.5013,0.7795,0.7547,0.5551,0.9814,0.9932,0.9986,1.0,0.5686
ind_64_ind_78,0.7117,0.7795,0.8868,0.7788,0.9972,0.9763,0.9988,1.0,0.7786
ind_64_ind_79,0.8494,0.3417,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_80,0.9948,0.4764,0.8679,0.7532,0.9774,0.4407,0.9015,0.9865,0.8423
ind_64_ind_81,0.9013,0.5591,0.7925,0.7452,0.9822,0.478,0.9292,0.9469,0.792
ind_64_ind_82,0.9065,0.6063,0.6604,0.7452,0.9901,0.6,0.9469,0.8168,0.7892
ind_64_ind_83,0.961,0.4961,0.8302,0.7436,0.9774,0.3695,0.8395,0.6019,0.7921
ind_64_ind_84,0.8156,0.3543,0.6038,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_85,0.9195,0.4094,0.7925,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_86,0.9013,0.4173,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_87,0.9974,0.6024,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_88,0.8675,0.5591,0.7736,0.7436,0.9778,0.1966,0.7688,0.8924,0.7977
ind_64_ind_89,0.8623,0.437,0.7736,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_90,0.8727,0.6496,0.6604,0.7684,0.9172,0.1763,0.7228,0.8924,0.8367
ind_64_ind_91,0.9065,0.5669,0.9623,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_92,0.826,0.4449,0.7358,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_93,0.9636,0.5906,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_94,0.9169,0.5,1.0,0.7444,0.9826,0.3763,0.8776,0.9016,0.7947
ind_64_ind_95,0.9662,0.4646,0.7547,0.7428,0.9842,0.5831,0.9253,0.9513,0.7817
ind_64_ind_96,0.8727,0.4488,0.5094,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_97,0.9143,0.4488,0.7925,0.7548,0.9742,0.4983,0.9045,0.9513,0.8496
ind_64_ind_98,0.9325,0.4465,0.9434,0.7444,0.9628,0.4373,0.8873,0.9808,0.7935
ind_64_ind_99,0.9792,0.5472,0.9245,0.7428,0.9762,0.4373,0.8846,0.9525,0.7833
ind_64_ind_100,0.987,0.563,0.7925,0.7436,0.9746,0.5966,0.9253,0.9525,0.7853
ind_64_ind_101,0.9792,0.5709,0.8868,0.7468,0.9996,0.5356,0.9174,0.8111,0.8018
ind_64_ind_102,0.9117,0.5512,0.7925,0.7492,0.9576,0.3424,0.8554,0.8924,0.8358
ind_64_ind_103,0.8416,0.3622,0.9434,0.7452,0.9948,0.5085,0.9168,0.9683,0.794
ind_64_ind_104,0.9844,0.5197,0.8302,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_105,0.8571,0.4724,0.8113,0.7436,0.9509,0.339,0.8245,0.7546,0.7933
ind_64_ind_106,0.9896,0.4488,0.6981,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_107,0.9506,0.3898,0.9245,0.7428,0.9469,0.3356,0.7979,0.7772,0.7867
ind_64_ind_108,0.9143,0.4291,0.8491,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_109,0.7818,0.3543,0.9623,0.7452,0.9968,0.2475,0.851,0.7829,0.8044
ind_64_ind_110,0.9195,0.4094,0.6226,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_111,0.7844,0.315,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_112,0.9792,0.5197,0.8868,0.742,0.9766,0.4169,0.8714,0.8924,0.778
ind_64_ind_113,0.8545,0.3504,0.7925,0.75,0.9925,0.4373,0.8988,0.9073,0.825
ind_64_ind_114,0.7636,0.1969,0.8491,0.7428,0.9532,0.3492,0.851,0.8677,0.7846
ind_65_ind_66,0.787,0.1417,0.9323,0.4081,0.9952,0.9831,0.9938,1.0,0.3905
ind_65_ind_67,0.1325,0.7795,0.8568,0.734,0.9857,0.9356,0.9989,1.0,0.8015
ind_65_ind_68,0.6026,0.937,0.8602,0.9042,0.9877,0.9559,0.9965,0.9944,0.9013
ind_65_ind_69,0.5688,0.748,1.0,0.9073,0.9667,0.9627,0.9966,0.9932,0.937
ind_65_ind_70,0.7247,0.685,0.9511,0.6597,0.9996,0.9695,0.9972,0.9865,0.7078
ind_65_ind_71,0.4442,0.7008,0.9889,0.4497,0.9937,0.9525,0.9977,0.9831,0.5559
ind_65_ind_72,0.4156,0.7638,0.9734,0.4625,0.9897,0.9458,0.9984,0.965,0.5887
ind_65_ind_73,0.6883,0.6142,0.9323,0.7987,0.9972,0.9932,0.995,0.9899,0.7918
ind_65_ind_74,0.5169,0.8504,1.0,0.1366,0.9861,0.9729,0.9991,1.0,0.3731
ind_65_ind_75,0.9455,0.7323,0.8568,0.6374,0.9964,0.9729,0.9947,1.0,0.633
ind_65_ind_76,0.6675,0.9843,0.9357,0.5495,0.9964,0.9424,0.9961,1.0,0.5885
ind_65_ind_77,0.9117,0.7008,0.8945,0.3914,0.9762,0.9627,0.9949,1.0,0.4105
ind_65_ind_78,0.7013,0.7008,0.9734,0.615,0.9921,0.9932,0.995,1.0,0.6204
ind_65_ind_79,0.2623,0.263,0.747,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_80,0.4078,0.3976,0.9923,0.9169,0.9826,0.4712,0.8977,0.9865,0.9995
ind_65_ind_81,0.3143,0.4803,0.9323,0.9089,0.977,0.5085,0.9255,0.9469,0.9502
ind_65_ind_82,0.5065,0.5276,0.8002,0.9089,0.9849,0.6305,0.9432,0.8168,0.9474
ind_65_ind_83,0.4519,0.4173,0.97,0.9073,0.9826,0.4,0.8358,0.6019,0.9503
ind_65_ind_84,0.2286,0.2756,0.464,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_85,0.3325,0.3307,0.9323,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_86,0.3143,0.3386,0.747,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_87,0.4156,0.5236,0.747,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_88,0.5455,0.4803,0.9134,0.9073,0.983,0.2271,0.765,0.8924,0.9559
ind_65_ind_89,0.2753,0.3583,0.6338,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_90,0.5403,0.5709,0.8002,0.9321,0.9223,0.2068,0.719,0.8924,0.6785
ind_65_ind_91,0.3195,0.4882,0.8979,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_92,0.239,0.3661,0.8757,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_93,0.3766,0.5118,0.747,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_94,0.3299,0.4213,0.8602,0.9081,0.9877,0.4068,0.8738,0.9016,0.9528
ind_65_ind_95,0.3792,0.3858,0.6149,0.9065,0.9893,0.6136,0.9216,0.9513,0.9399
ind_65_ind_96,0.2857,0.3701,0.3696,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_97,0.3273,0.3701,0.9323,0.9185,0.9794,0.5288,0.9007,0.9513,0.9923
ind_65_ind_98,0.3455,0.3677,0.8036,0.9081,0.9679,0.4678,0.8836,0.9808,0.9517
ind_65_ind_99,0.3922,0.4685,0.7847,0.9065,0.9814,0.4678,0.8809,0.9525,0.9415
ind_65_ind_100,0.4,0.4843,0.9323,0.9073,0.9798,0.6271,0.9216,0.9525,0.9435
ind_65_ind_101,0.3922,0.4921,0.9734,0.9105,0.9945,0.5661,0.9137,0.8111,0.96
ind_65_ind_102,0.3247,0.4724,0.9323,0.9129,0.9628,0.3729,0.8517,0.8924,0.994
ind_65_ind_103,0.2545,0.2835,0.9168,0.9089,1.0,0.539,0.9131,0.9683,0.9521
ind_65_ind_104,0.4286,0.4409,0.6904,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_105,0.2701,0.3937,0.9511,0.9073,0.956,0.3695,0.8208,0.7546,0.9515
ind_65_ind_106,0.4026,0.3701,0.5583,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_107,0.3636,0.311,0.9357,0.9065,0.9521,0.3661,0.7942,0.7772,0.9449
ind_65_ind_108,0.3273,0.3504,0.7092,0.9058,0.9818,0.4475,0.8677,0.8924,0.9362
ind_65_ind_109,0.1948,0.2756,0.8979,0.9089,0.9917,0.278,0.8473,0.7829,0.9626
